pid,uid,vid,popularity,duration,fps,width,height,aspect_ratio,total_frames,file_size_bytes,file_exists,asr_text,asr_language,asr_char_count,ocr_text,ocr_raw_text_count,blip_caption_0,blip_caption_1,blip_caption_2,blip_caption_3,blip_caption_4,blip_caption_5,blip_caption_6,blip_caption_7,has_asr,has_ocr,has_audio
POST00003119,USER00004272,VIDEO00004143,3.69,123.83333333333331,24.0,576,1024,0.5625,2972,38572543,True,voy a hacer estos pollo con tajadas ya aquí ya lo puse en limón mucho tiempo media hora en limón con sal esto es lo que voy a usar utilizando para condimentarlo ya aquí pues ya lo estoy condimentando lo voy a dejar que repose en tiempo y luego lo voy a pasar por harina para ponerlo a freír ya aquí ya lo estoy friendo,es,318,FOODLION,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003801,USER00003356,VIDEO00004877,10.6,57.18218218218218,23.976,576,1024,0.5625,1371,5879820,True,"Fun fact, Nest Cafe, the coffee brand, has opened a sleep cafe in Tokyo. The sleep cafe offers two services, either a 30 minute coffee nap or a 1-2 hour sleep nap. For the coffee nap, guests are served a cup of Nest Cafe coffee before their nap, and then placed in what's known as a giraffe pod, which is an upright sleeping pod with a series of articulation points that relieve pressure on the body and let the person rest comfortably. The logic behind having a cup of coffee before a nap is that caffeine takes 30 minutes to reach peak levels in the bloodstream. Therefore, when you wake...",en,592,Fun Fact | with a series | of articulation points | for the hour or 2 hour | nap session | they're provided | a cup of Nescafé coffee. | Photo:diplomacyandcommerce.rs,166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003302,USER00003258,VIDEO00004342,3.19,9.133333333333333,30.0,576,1024,0.5625,274,1018845,True,"Everybody hangin' with his callin' face down In love with the money I ain't never let go In light up, with my time, I beg",en,121,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00000196,USER00002074,VIDEO00001000,8.59,55.46666666666667,30.0,540,960,0.5625,1664,6634008,True,"I'm a holistic nutritionist and I'm going to be showing you some powerful and unique foods that you can consume to improve your health. First we have Geat which is just clarified butter. It contains Beteric acid, which is the best source of fuel for the cells line in your large intestine. Next up is tart cherry juice. Now you want to make sure the one you're buying is organic and not from concentrate, but tart cherry juice has anti-inflammatory properties and is packed with antioxidants. Tart cherry juice is known to lower your acid levels in the body and when your acid levels are too high it can lead to go.",en,615,UNS. | NUFTHINS NUTTHINS | PONERFUL& | UNLOUEFOODS | RYVITC | 100%TART | MONTMORENCY | CHERRY | CONCENTRATE | CONCENTRE DE JUS | 473ml | ELEBRATION | Herbals | Caffeine | tely | Herbal | Free | Tea | Dandelion | RootRoasted | Racine de | pissenlit | torrefiee | KSB | 24Tea Bags | USDA | 24sachets | ORCANUC | NetWt.21g/0.74oz | Simply | ceylon cinnamon | cannelle de ceylan | 59g(2.080Z),388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002444,USER00004556,VIDEO00003415,4.02,101.26666666666668,30.0,576,1024,0.5625,3038,9696542,True,"I'm going to talk about bladder installations for intercicial cystitis and why they don't work. bladder installations is a treatment for icy patients and I've already got a video on intercicial cystitis and why it's not an appropriate diagnosis. If you want to go much that after this one so within the icy diagnosis it's believed that patients experience uterilex symptoms due to a disrupted gag layer. This is basically something that coats the bladder. However, studies have shown that the gag layer in intercicial cystitis patients and healthy controls.",en,557,Bladder instillations for IC- | and why they don't work | hyaluronic acid and heparin | and if the bladder lining | didn't shed itself,134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001021,USER00002673,VIDEO00001880,8.1,19.6,30.0,576,1024,0.5625,588,1635999,True,ongーハーフ mirrors c ng,ko,20,RetainerBracesJenisPakai | dan buka | RetainerBracesJenisLekat | Kekal | RetainerBracesJenisPakai | dan buka | RetainerBracesJenisLekat | Kekal | RetainerBracesJenisPakai | dan buka | Retainer Braces Jenis Lekat | Kekal | RetainerBracesJenisPakai | dan buka | Retainer Braces Jenis Lekat | Kekal,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003334,USER00001351,VIDEO00004374,12.19,29.53333333333333,29.89841986455982,576,1024,0.5625,883,4923530,True,He's running on your head.,en,26,The Restaurant Made Us | Custom Hats | WALL | Yenned | 2023 | IOY | The Restaurant Made Us | Custom Hats | STD's | aidx3 | SAKLOR | The Restaurant Made Us | Custom Hats | DICK | xpired | SAXLOR | The Restaurant Made Us | Custom Hats,232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000113,USER00003508,VIDEO00000911,5.87,180.2,29.98335183129856,576,1024,0.5625,5403,22651945,True,"2,5,3m 2,5m 3,5m 4,5m 3,5m 4,5m 4,5m 4,5m 4,5m 4,5m 4,5m 4,5m 5,5m",nn,66,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00002174,USER00000940,VIDEO00003114,9.73,67.41666666666667,24.0,576,1024,0.5625,1618,4536393,True,"Oh, stick stick stick, stick leg Stick stick stick leg Stick stick stick leg My blinky upon the dresser My blinky up in the trunk Ain't no set off tonight Ain't no set off that I'm blinky on the dresser My blinky up in the trunk",en,228,thing with this movement | is we're going side to side | you gotta step up to the | plate | OCYBEX,98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003916,USER00004975,VIDEO00004999,7.56,8.408408408408409,29.97,576,1024,0.5625,252,1534004,True,� bat más más,nn,13,POV: Ur a girl in Atlanta | POV: Ur a girl in Atlanta | HA | POV: Ur a girl in Atlanta | TOUI | HA | POV: Ur a girl in Atlanta,126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002621,USER00004560,VIDEO00003605,8.66,54.23333333333333,30.0,576,1024,0.5625,1627,12235825,True,"Sabías que Nook Town existe en la vida real y es más, puedes ir allí y pegar tu unos tiros. Deja, te explico, este lugar existe y está situado en Illinois, Estados Unidos, este lugar es propiedad de Paymbol Explosión y reservando con antelección puedes ir allí y jugar a Airsoft o a Paymbol, aunque principalmente suele ser más un campo de Paymbol. Este campo es exactamente igual del videojuego, o sea que estamos hablando de un campo que es exactamente escala 1.1, a excepción de que a la cabar la partida no te cae una nuké en la cabeza, eso sea...",es,551,SABIAS QUE NUKETOWN | EXISTE EN LA VIDA REAL: | AUN QUE PRINCIPALMENTE | SUELE SER U CAMPO DE PAINTBALL | YUNALARGALISTA | DECALLOFDUTYS | PERO,143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003757,USER00003749,VIDEO00004831,12.13,47.266666666666666,30.0,576,1024,0.5625,1418,6264501,True,C'est pas le temps Écrouché Je te dis non Coréa Partir Venir Morir Coréa Partir Venir Morir Coréa Partir Venir Et Morir J'étais tiré Que je t'aime La prison Des masques est carrés J'étais tiré,fr,192,CReMADe CAFe | ngredienteseapress | NINJA | BINOYOY | 5CUPS,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000629,USER00000673,VIDEO00001464,5.4,27.5,30.0,576,1024,0.5625,825,3749562,True,"what G隣 And send a straight to 70, yes to 70 Y'all, careful with me HAPPY ME R-R-P",en,82,oregon tf | workout day | pre wrkout stretch | recovery | follow for more+,74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000703,USER00000218,VIDEO00001540,12.55,23.623623623623622,29.97,720,1280,0.5625,708,2793598,True,ok wait wiz best wait wait wait,ko,31,ORNIN | BORN | IPINK,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00003745,USER00000612,VIDEO00004817,10.33,57.93333333333333,30.0,576,1024,0.5625,1738,5049917,True,"Y'all went crazy over my Ampricromy jeans video So I'm gonna put y'all on another pair of hands because I'm picky, okay? And I only invest in stuff that I know I'm gonna wear to the ground. So I'll act like these Y'all I wear these Every single day to the gym and their shorts, okay? Now if you're on the taller side like I'm 5758 or if you're a guitarist to me long because sometimes I get my leggings long and I feel like they're too long so these are gonna be perfect for you and then it's sick of all",en,504,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00001651,USER00002963,VIDEO00002557,5.58,143.13333333333333,29.979040521658128,576,1024,0.5625,4291,23427271,True,"We had so full day at lunch. Michael Wicker, she didn't try to food. And she got ready. 1 through 10. How she like it? With beans because we're going to start with, we got some red beans. Red beans. We call this, see. Any spicy, too? Mm-hmm. Okay. Sweet potatoes. I made them. Turn that again.",en,293,My coworker trying | soul food | My coworker trying | soul food | CrEBK | CIBCAU | 9AU9833 | 300 | My coworker trying | soul food | CIBCnILCON | SOSYRAURB3R | My coworker trying | soul food | CCOSYRAUUE,202,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002767,USER00004796,VIDEO00003764,5.73,15.366666666666667,30.0,576,1022,0.5636007827788649,461,755500,True,I have a boy who's a little light I don't know what to mean But I think I'm the guy that's in heaven Don't you need me I'll let it in And I'll let it in And I'll let it in This car's in this big bed I don't think I like it I think I'm a little bit So it's not the age of,en,270,summer nails inspo. | 5FLOZ(340mL)）,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001998,USER00003141,VIDEO00002924,10.31,16.033333333333335,30.0,576,1024,0.5625,481,1227510,True,"I'm so easy to fly, I'm still getting a night I'm so tired, I'm so tired I know you've got a boyfriend but you're the one I can be everybody, drinking, shun like this on the floor You can be on night, we'll give you the more",en,224,SILVER!! | 000 | 888,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001732,USER00003784,VIDEO00002643,7.61,52.833333333333336,30.0,576,1024,0.5625,1585,7011335,True,"Ice test dao so si game. More than to x nata sa hanton Tumblr and I'm a scene amagantanaman yun performist niya so atoy ice test natin siya. And it leaves natin si Jan 237 pm ko siya in yun so berkakomayame. Hello I'm back, it's been two hours, pero gant pa palanta on ti yung tubig na natun na o sa fanya. Hateta naman on pang 4 hours, puro same amount lang gais yung natutuna. Iwan ko ako hantam natong ginagawa ko, fasi sabi ng naman ice test se. Supposib zibal dapat lagans yung tubig, belom, water and ice.",tl,511,Reply to Bella Athena's comment | part2poparaMakita | ko Yungicetestgusto | kopongbumili | 2 hrs | 9PM | SHOP AT THE | YELLOW BASKET,132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002290,USER00004547,VIDEO00003245,11.35,17.86,50.0,576,1024,0.5625,893,4434926,True,.,en,1,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00002253,USER00001038,VIDEO00003202,9.02,22.416666666666664,30.066914498141266,576,1024,0.5625,674,9673337,True,"I'm gonna go on a trip No! I never knew what it meant What it meant to be Come time with you Everything I have Spatched I passed and never quite made it through Said it's on my head On my head Whatever I stroke my truth No, I won't take that You're all my friends This is from my refuse If you brought me",en,304,"""| wonder why I wasn't | allowed to listen to | Melanie Martinez. | Everything I expressed, I | profressed | Everything I expressed,I | profressed | It never quite made it | through | Said it's all in my head, all | in my head | WheneverI spoke my | truth | No, I won't defend | you to all my | friends | This time I refuse",323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00002202,USER00002360,VIDEO00003144,12.79,59.43333333333333,30.0,576,1024,0.5625,1783,13202865,True,,si,0,SITION,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,True
POST00000351,USER00003537,VIDEO00001164,10.74,8.433333333333334,30.0,576,1024,0.5625,253,672420,True,"Just close your eyes, the sun is going down",en,43,When I peed A LITTLE BIT | in the hot tub with him | but had a UTl and was on | AzO pills and it was dark | orange | When I peed A LITTLE BIT | in the hot tub with him | but had a UTl and was on | AzO pills and it was dark | orange | When I peed A LITTLE BIT | in the hot tub with him | but had a UTl and was on | AzO pills and it was dark | orange | When I peed A LITTLE BIT | in the hot tub with him | but had a UTl and was on | AzO pills and it was dark | orange,465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001787,USER00001932,VIDEO00002701,7.45,14.533333333333331,30.0,576,1024,0.5625,436,1454551,True,I took my shots and took my loving one I love all this fun I love to party with the party marking it's only done She calls my phone up but I told her I'm alone But she asked my watch and my chance up,en,199,setting up my new dresser,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00000070,USER00000113,VIDEO00000862,9.21,50.4,30.0,576,1024,0.5625,1512,14475510,True,Let's make a target run. So I got to make this quick because the fun police told me that I can't be up in this store all day. So I got to grab exactly what I need and be back about it there. So I needed me some fabric softener and I normally sand there and smell all the flavors. But I'm just grabbed that one and then Billy ran out of food so I'm grabbing him some food. And then I needed me these oven bags. I went feeling how that first boss was looking so I said that on to the side and I'm going to grab one of the bags. But I'm actually going to grab two. I don't know if I need two but I'm going to grab them anyway. And another creator says something about these.,en,671,STOP | YZARS | MEALCOR | YEARS | ADULTDOG | Recipe | Nut | 2103 | A48(1-1-2-1 | 083-06-468611 | FIJI | FIJI | NATURALARTESIA | 7.99 | Wate | 100*NATURAL | SPRING WATER | Ozarka | 100 | 3.49 | 190 | SANI | Ozarl,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
POST00001908,USER00002847,VIDEO00002828,12.74,38.96666666666667,30.0,576,1024,0.5625,1169,7653522,True,"You said so fucking now, I love it I know you like it more, I love it I'm fucking alone, I love it I try to see your heart I know shit like you fooling I'm a flyer like the rat in a hole in a pussy door",en,202,,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,True
POST00001494,USER00004500,VIDEO00002388,6.91,60.06666666666667,29.866814650388456,576,1024,0.5625,1794,16853929,True,So I did you cry but then remember that I I can buy myself flowers Rhyme and Amy to sing I talk to myself for hours So it takes you to understand I can take myself that's me And I can hold my head Yeah I can love you,en,216,Todays company shop | haul | THE | FREST | RFO | CHICKEN | M&S | HIGHER | 29JAN | MeNiCKENORINUT | WELFARE | Cocado | CHICKEN | BREASTFLLETS | THIGHFILLETS | GreekSye | OniginalWh | frut co | GreekSryl | Originalw | PIZZA | THE | COMPANY | TAXIAWAY SIOL | SIDE | CAJUN | NOINO | RINGS | NICEANDSPICYONONSINGSINACRISPYSPICEDBATTER | USEBY | 29JAN | 165 | 105 | L2 D 20:55 | KEEP REFRIGERATED | Maggi | FREE | Maggi | MEDITERRANEAN | SWEET CHILLI | HALLOUMI | MILYBAKERY | BAKEATHOME | MULTISEED | &CEREAL | BAGUETTES | 50p | ALL OF THIS FOR JUST | 34!!,551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,True
